cs,index
0.0,0
0.0,1
0.0,2
0.0,3
0.0,4
0.0,5
0.0,6
0.0,7
0.0,8
0.0,9
0.0,10
0.0,11
937.8839444106587,12
0.0,13
0.0,14
0.0,15
0.0,16
0.0,17
0.0,18
118.15493008123565,19
35.41511910885515,20
0.0,21
0.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
0.0,31
0.0,32
0.0,33
0.0,34
0.0,35
0.0,36
0.0,37
0.0,38
0.0,39
0.0,40
0.0,41
0.0,42
0.0,43
0.0,44
0.0,45
0.0,46
0.0,47
0.0,48
0.0,49
0.0,50
0.0,51
665.5583483605117,52
0.0,53
0.0,54
50.17695671737494,55
0.0,56
0.0,57
0.0,58
0.0,59
0.0,60
612.71328748066,61
0.0,62
0.0,63
3.477022432823272,64
0.0,65
1296.7914307119074,66
0.0,67
0.0,68
1885.3001570156612,69
366.3942198299142,70
0.0,71
1804.09578956888,72
0.0,73
0.0,74
1299.1687473720758,75
0.0,76
0.0,77
0.0,78
0.0,79
0.0,80
0.0,81
0.0,82
0.0,83
0.0,84
0.0,85
0.0,86
0.0,87
0.0,88
1626.6012098888698,89
0.0,90
0.0,91
0.0,92
1256.2355350529715,93
1237.0928073798352,94
0.0,95
0.0,96
0.0,97
2139.910549185146,98
2792.799094416307,99
1737.6235332602537,100
0.0,101
2952.1052487129577,102
1246.0744543508615,103
3109.3827811322417,104
143.14523549261872,105
429.258405490355,106
1330.3431566621298,107
2567.3786645910423,108
1394.8074463396372,109
0.0,110
0.0,111
0.0,112
0.0,113
0.0,114
1111.594569779929,115
1353.51561647245,116
0.0,117
410.34306511294193,118
1389.5207494366562,119
0.0,120
2108.451345483536,121
1037.3870176590212,122
0.0,123
0.0,124
1103.8604151667741,125
2222.2184371005687,126
886.4589071230745,127
1126.9517557358422,128
854.3762888377523,129
2006.2940322820548,130
512.8127163755561,131
371.5365964428314,132
0.0,133
919.4138740774921,134
0.0,135
0.0,136
0.0,137
35.507036231966964,138
0.0,139
0.0,140
0.0,141
0.0,142
328.2908531227986,143
233.36957044867194,144
0.0,145
0.0,146
970.4793606602317,147
0.0,148
0.0,149
0.0,150
0.0,151
0.0,152
630.3680728690593,153
0.0,154
0.0,155
1620.9824793892979,156
52.35852908693504,157
0.0,158
45.30431082987776,159
612.87314249474,160
2424.99062882198,161
0.0,162
3528.576205345753,163
0.0,164
0.0,165
0.0,166
762.480206293082,167
0.0,168
0.0,169
0.0,170
0.0,171
2077.638570976639,172
0.0,173
128.72444806406503,174
242.08347068212606,175
11.503354214516772,176
0.0,177
0.0,178
25.046742307772806,179
0.0,180
0.0,181
844.1955206336202,182
4887.336541954656,183
2202.8507899814153,184
6863.684921133513,185
7591.02794969374,186
5619.572422086034,187
7017.89657695935,188
487.1946181011183,189
1928.608382876788,190
5160.447034214755,191
6626.161370889093,192
6889.569014097362,193
7004.446554715576,194
9484.082104388386,195
8949.802558769064,196
1608.4519712822475,197
0.0,198
8582.29781587653,199
2811.41368937426,200
1696.4810548072028,201
0.0,202
1785.1904593518996,203
3318.812039293253,204
3743.684091784456,205
2.3938552263162753,206
0.0,207
0.0,208
135.6217214612553,209
0.0,210
8467.168904696657,211
7991.503646850381,212
7314.711284085525,213
1858.5983327420852,214
0.0,215
2899.37038594593,216
6695.461676482503,217
3419.7392891081804,218
0.0,219
3939.4467500216024,220
0.0,221
7226.765648232007,222
6806.926285060823,223
0.0,224
2406.8341621417358,225
2532.2058371111384,226
0.0,227
3802.0527320883825,228
0.0,229
684.9882483540312,230
587.6373254184671,231
1146.7352590238952,232
0.0,233
6185.488082815509,234
5956.405537237642,235
2014.161028745741,236
1877.3404728779528,237
0.0,238
5584.796106960455,239
0.0,240
3759.9906296276554,241
0.0,242
2725.2197121559875,243
3791.4159685548198,244
0.0,245
0.0,246
946.1092494621788,247
0.0,248
838.6399380637818,249
0.0,250
1335.4164221512797,251
0.0,252
2511.3188802943123,253
0.0,254
1258.6380119605712,255
0.0,256
1299.6588962611227,257
0.0,258
96.92031023334512,259
0.0,260
18.807065581093177,261
0.0,262
3.103181003197763,263
320.0607595400429,264
2551.068421529472,265
2624.401985776669,266
0.0,267
0.0,268
0.0,269
0.0,270
0.0,271
944.2829658457291,272
2490.8702460284194,273
1448.2213816459803,274
3221.4139728526598,275
1397.9970919935304,276
0.0,277
1033.412220923893,278
0.0,279
0.0,280
0.0,281
0.0,282
0.0,283
34.56295504239878,284
0.0,285
3991.7350796161163,286
240.76927184669103,287
3088.8194881528307,288
0.0,289
0.0,290
0.0,291
0.0,292
336.20682333418546,293
395.7602233734552,294
0.0,295
0.0,296
0.0,297
0.0,298
13.46393702915399,299
0.0,300
0.0,301
5533.6180397812295,302
0.0,303
3381.989972044585,304
0.0,305
296.18163503654733,306
0.0,307
0.0,308
0.0,309
0.0,310
0.0,311
659.8855769564213,312
2359.704373991413,313
2284.0057135319685,314
2271.303766159078,315
6036.327093833235,316
852.0946093897965,317
1075.4074587541552,318
0.0,319
0.0,320
0.0,321
1345.7219538813229,322
0.0,323
2.4647599027444635,324
0.0,325
0.0,326
0.0,327
1303.2023942199955,328
0.0,329
0.0,330
0.0,331
0.0,332
780.9194359470055,333
0.0,334
0.0,335
1906.2967215901779,336
541.0880690042358,337
0.0,338
0.0,339
0.0,340
0.0,341
413.19337548458526,342
369.08420683383383,343
0.0,344
5038.781672692279,345
1677.379189919493,346
1741.3602107202853,347
58.49690870561848,348
0.0,349
0.0,350
3969.001561113166,351
313.58176608093925,352
3637.2803489923663,353
92.6447934533415,354
5407.169866530263,355
3791.4474729235885,356
5174.003043843319,357
0.0,358
0.0,359
1570.6553899921798,360
3423.7374426051424,361
5203.864442507555,362
287.6743400997578,363
2378.740479414393,364
4584.464900667706,365
0.0,366
0.0,367
0.0,368
2257.6898534215507,369
3323.8829992795295,370
0.0,371
1838.3959499278917,372
6268.793884345877,373
924.7739048218994,374
0.0,375
3039.712852615872,376
0.0,377
132.51907656635015,378
1101.6696087520752,379
1154.1475329576617,380
0.0,381
4947.341858329378,382
5009.9534623090685,383
0.0,384
3844.6057221283877,385
1452.4510734179578,386
0.0,387
196.0909831622882,388
160.55097729710064,389
189.33845235402686,390
1575.5615935749208,391
912.4213246038747,392
4253.146701504757,393
3633.5827571747654,394
1067.0365412902365,395
1297.1153792359653,396
0.0,397
0.0,398
0.0,399
5091.108246063003,400
0.0,401
1145.5899381917409,402
478.2011495483114,403
2952.3852341892716,404
4215.471672316405,405
2779.1184070860236,406
0.0,407
0.0,408
767.2205427179757,409
0.0,410
0.0,411
263.5790045436859,412
571.0729124056297,413
0.0,414
5180.6063606110665,415
565.2282893579887,416
484.7734340430012,417
0.0,418
4845.005984167553,419
0.0,420
3688.7249233197304,421
1068.7860711038484,422
0.0,423
1128.3562619166908,424
0.0,425
0.0,426
0.0,427
0.0,428
535.2015898092147,429
5108.105276012937,430
303.96593612505956,431
1367.3843963117483,432
1235.3947507296625,433
4773.84312242377,434
1310.7299185933018,435
2010.512693479084,436
0.0,437
0.0,438
495.2567255914347,439
0.0,440
0.0,441
0.0,442
4404.486095066669,443
0.0,444
264.6626784020656,445
3859.1194216187646,446
0.0,447
0.0,448
2124.1127420710764,449
0.0,450
0.0,451
0.0,452
0.0,453
0.0,454
0.0,455
0.0,456
665.5442488590139,457
0.0,458
0.0,459
0.0,460
0.0,461
0.0,462
0.0,463
566.2951340577339,464
0.0,465
1399.6990886904814,466
0.0,467
0.0,468
1526.0670770678444,469
0.0,470
4513.448180678239,471
3660.697069644912,472
0.0,473
622.3405149278768,474
0.0,475
4050.3267635784955,476
4270.553320700582,477
0.0,478
3860.304017874649,479
0.0,480
192.96754684351438,481
0.0,482
3114.4107825302895,483
514.8580728316584,484
0.0,485
0.0,486
3736.67323094735,487
2315.336104968372,488
0.0,489
0.0,490
2767.5313707506507,491
0.0,492
4623.334833061055,493
0.0,494
0.0,495
5399.58364786356,496
5325.092352047847,497
6077.330704359054,498
305.8927277926825,499
0.0,500
487.8442371094242,501
228.1286226872969,502
3047.656479495079,503
0.0,504
0.0,505
2873.1784571543067,506
2955.8433879350364,507
0.0,508
4551.693672503064,509
3527.1656733151112,510
4406.140395755369,511
2433.4247343525003,512
0.0,513
2341.6568950069122,514
0.0,515
3198.250668464737,516
3876.162843544031,517
7427.797061473455,518
2131.062490243894,519
3995.5849550754815,520
766.3739328612596,521
4497.60097636856,522
233.53442468975626,523
2599.5715341913083,524
1472.0299661106053,525
2468.737053728997,526
0.0,527
3884.632302690325,528
0.0,529
4660.092726104885,530
6760.776788971005,531
4732.748278818982,532
0.0,533
3609.302387770415,534
3640.807905630674,535
3764.9114104606233,536
0.0,537
3662.915931373536,538
4899.280788485814,539
4147.297292976273,540
4923.713052186085,541
4325.46213564998,542
0.0,543
4120.160088995565,544
6906.66855493092,545
4423.866444787055,546
4978.104218531581,547
6092.458264936726,548
5847.147286901796,549
2451.5405829704137,550
2024.8971846595414,551
4803.125129057708,552
760.2581793179214,553
3608.840893033916,554
3468.4830274135397,555
3782.3633881748533,556
1079.4984101129933,557
2500.6286817217615,558
3348.710982430064,559
3433.8711818232377,560
2020.6136028890166,561
649.5191503982912,562
1057.162571455862,563
708.3030270313872,564
34.58687888331973,565
1482.2558887392418,566
2638.7222899775315,567
0.0,568
372.0977186702176,569
3267.601084995197,570
1902.6834593749568,571
4073.4479939610515,572
3823.1312868890586,573
904.5358678236717,574
2269.5064398063696,575
0.0,576
3491.325047495131,577
621.8714957675021,578
1313.7670837075445,579
1921.0789703797022,580
3286.718941502888,581
0.0,582
3619.9535859882085,583
0.0,584
783.8941411380471,585
3283.6274055605886,586
0.0,587
0.0,588
2593.0082270676558,589
1619.2231439315342,590
584.7051820794003,591
151.57926263535458,592
2929.405426566668,593
0.0,594
2835.533727171137,595
943.0625291242934,596
1285.4572010242027,597
324.83824145173656,598
0.0,599
0.0,600
2248.0050512622806,601
0.0,602
0.0,603
1486.459502047882,604
620.0041672541162,605
859.9914842696182,606
0.0,607
624.1755440314531,608
0.0,609
0.0,610
1638.6076060584335,611
0.0,612
0.0,613
232.93276169640845,614
1695.162706987756,615
146.84023891814044,616
0.0,617
0.0,618
0.0,619
1797.8735729864463,620
0.0,621
0.0,622
430.60049989965637,623
771.420385819199,624
0.0,625
