cs,index
853.9924764728279,0
845.5053541183398,1
0.0,2
1854.237144738827,3
834.0571698238653,4
955.2707374730418,5
0.0,6
822.8643621822607,7
809.9409182726454,8
2330.688232411754,9
0.0,10
0.0,11
3708.5106913309914,12
2666.069498517885,13
0.0,14
0.0,15
0.0,16
0.0,17
0.0,18
0.0,19
0.0,20
0.0,21
0.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
0.0,31
0.0,32
0.0,33
0.0,34
0.0,35
0.0,36
0.0,37
0.0,38
0.0,39
0.0,40
0.0,41
0.0,42
1545.86349096607,43
0.0,44
0.0,45
0.0,46
0.0,47
0.0,48
0.0,49
0.0,50
0.0,51
0.0,52
0.0,53
0.0,54
251.39935144326,55
0.0,56
0.0,57
0.0,58
0.0,59
0.0,60
2143.0957271540065,61
0.0,62
0.0,63
0.0,64
0.0,65
1732.4570717407612,66
0.0,67
1182.6667492734225,68
0.0,69
202.98881860584058,70
0.0,71
1199.823256343064,72
0.0,73
1179.5542576645462,74
0.0,75
0.0,76
651.2126006319238,77
0.0,78
0.0,79
0.0,80
0.0,81
0.0,82
0.0,83
0.0,84
311.4359747546822,85
786.4414334448066,86
0.0,87
0.0,88
0.0,89
0.0,90
0.0,91
0.0,92
1454.8179907844135,93
0.0,94
2962.2741879323125,95
982.0649287619412,96
1190.5344245666295,97
1673.5264611358566,98
0.0,99
0.0,100
2946.117469272696,101
0.0,102
736.1745397701721,103
0.0,104
0.0,105
122.44520002681236,106
717.982778519586,107
0.0,108
0.0,109
1749.966450425364,110
0.0,111
0.0,112
0.0,113
2943.482751780212,114
715.8337412005538,115
0.0,116
769.7100099554881,117
0.0,118
1038.5479829871826,119
0.0,120
0.0,121
0.0,122
0.0,123
0.0,124
1006.9620120706935,125
0.0,126
0.0,127
1977.8081249121528,128
0.0,129
0.0,130
1334.9688807179396,131
0.0,132
1428.162834312318,133
0.0,134
1424.514415610623,135
1062.066599549919,136
0.0,137
2084.7841993790275,138
0.0,139
0.0,140
