cs,index
0.0,0
0.0,1
0.0,2
0.0,3
0.0,4
0.0,5
0.0,6
0.0,7
0.0,8
0.0,9
0.0,10
0.0,11
144.45517483219595,12
0.0,13
0.0,14
0.0,15
0.0,16
0.0,17
0.0,18
0.0,19
0.0,20
0.0,21
0.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
716.1524355448058,29
0.0,30
0.0,31
0.0,32
0.0,33
0.0,34
0.0,35
0.0,36
0.0,37
0.0,38
0.0,39
0.0,40
497.8704165328092,41
709.1913760314296,42
401.79589590589217,43
0.0,44
0.0,45
0.0,46
0.0,47
0.0,48
0.0,49
0.0,50
0.0,51
0.0,52
0.0,53
0.0,54
0.0,55
0.0,56
0.0,57
0.0,58
0.0,59
0.0,60
3207.102191700041,61
0.0,62
0.0,63
0.0,64
0.0,65
0.0,66
0.0,67
0.0,68
0.0,69
0.0,70
0.0,71
57.36995063486681,72
0.0,73
0.0,74
1404.3347763524275,75
0.0,76
0.0,77
0.0,78
0.0,79
0.0,80
1005.7067781518107,81
0.0,82
0.0,83
0.0,84
0.0,85
0.0,86
0.0,87
0.0,88
655.9578640026637,89
431.36770625650206,90
0.0,91
0.0,92
0.0,93
60.469398132353014,94
0.0,95
0.0,96
1560.1848178136215,97
0.0,98
0.0,99
0.0,100
0.0,101
0.0,102
0.0,103
0.0,104
0.0,105
0.0,106
0.0,107
0.0,108
0.0,109
0.0,110
0.0,111
0.0,112
0.0,113
0.0,114
0.0,115
0.0,116
0.0,117
0.0,118
0.0,119
0.0,120
0.0,121
0.0,122
0.0,123
0.0,124
0.0,125
204.29721506584852,126
448.1625126931754,127
710.9940603672549,128
406.6746369325689,129
174.75045797717738,130
0.0,131
1653.0539957137742,132
830.2989733377618,133
0.0,134
810.5187926206236,135
0.0,136
0.0,137
0.0,138
0.0,139
0.0,140
0.0,141
0.0,142
0.0,143
0.0,144
0.0,145
0.0,146
0.0,147
1606.69852261009,148
760.9491061599288,149
765.1702651408949,150
769.9192559876342,151
1710.4137195318308,152
0.0,153
0.0,154
957.9982544349183,155
0.0,156
0.0,157
0.0,158
0.0,159
0.0,160
868.4842400928246,161
0.0,162
0.0,163
0.0,164
0.0,165
0.0,166
0.0,167
0.0,168
0.0,169
0.0,170
0.0,171
0.0,172
0.0,173
0.0,174
0.0,175
0.0,176
0.0,177
0.0,178
0.0,179
0.0,180
0.0,181
0.0,182
0.0,183
0.0,184
0.0,185
8966.210731357023,186
0.0,187
0.0,188
0.0,189
0.0,190
0.0,191
0.0,192
0.0,193
0.0,194
3501.8718806685683,195
0.0,196
0.0,197
0.0,198
0.0,199
0.0,200
0.0,201
1369.3106561385296,202
0.0,203
0.0,204
0.0,205
0.0,206
0.0,207
0.0,208
0.0,209
0.0,210
0.0,211
0.0,212
0.0,213
0.0,214
0.0,215
0.0,216
0.0,217
0.0,218
0.0,219
0.0,220
0.0,221
0.0,222
0.0,223
0.0,224
0.0,225
0.0,226
0.0,227
0.0,228
0.0,229
0.0,230
0.0,231
0.0,232
0.0,233
0.0,234
0.0,235
0.0,236
0.0,237
0.0,238
0.0,239
0.0,240
0.0,241
0.0,242
0.0,243
0.0,244
0.0,245
0.0,246
0.0,247
0.0,248
0.0,249
0.0,250
0.0,251
229.58177139910623,252
2070.6447956207044,253
1528.2458969501236,254
2616.701867671483,255
1205.2887036824895,256
2615.6435748892077,257
0.0,258
0.0,259
0.0,260
0.0,261
1096.6671035529462,262
0.0,263
1190.502702582747,264
1163.8289523674625,265
1320.3215979174354,266
0.0,267
0.0,268
0.0,269
0.0,270
0.0,271
1563.773953767735,272
527.3427831078574,273
660.5973702887978,274
671.9360880290674,275
0.0,276
0.0,277
0.0,278
0.0,279
0.0,280
0.0,281
1145.0491395831402,282
0.0,283
0.0,284
0.0,285
0.0,286
0.0,287
129.30283278293638,288
0.0,289
278.49138752318,290
263.2966222460264,291
0.0,292
0.0,293
969.6915029484212,294
0.0,295
0.0,296
0.0,297
0.0,298
0.0,299
0.0,300
0.0,301
0.0,302
1294.8850769575592,303
1424.7047390338794,304
0.0,305
0.0,306
0.0,307
1666.079846488058,308
0.0,309
0.0,310
0.0,311
0.0,312
0.0,313
0.0,314
0.0,315
0.0,316
0.0,317
0.0,318
0.0,319
0.0,320
0.0,321
0.0,322
0.0,323
0.0,324
0.0,325
508.5339337276832,326
504.441433809463,327
0.0,328
0.0,329
0.0,330
0.0,331
0.0,332
0.0,333
0.0,334
0.0,335
0.0,336
0.0,337
0.0,338
0.0,339
0.0,340
0.0,341
0.0,342
0.0,343
0.0,344
0.0,345
0.0,346
0.0,347
0.0,348
0.0,349
0.0,350
0.0,351
994.2587676061844,352
0.0,353
0.0,354
1203.05361154476,355
0.0,356
1189.2842526202414,357
0.0,358
0.0,359
2024.0224032193394,360
0.0,361
0.0,362
0.0,363
0.0,364
0.0,365
0.0,366
0.0,367
0.0,368
0.0,369
0.0,370
0.0,371
0.0,372
1538.1508663131765,373
0.0,374
0.0,375
0.0,376
0.0,377
0.0,378
0.0,379
0.0,380
289.9984960395132,381
0.0,382
0.0,383
0.0,384
0.0,385
0.0,386
0.0,387
0.0,388
0.0,389
0.0,390
0.0,391
130.5709101690442,392
0.0,393
0.0,394
0.0,395
0.0,396
0.0,397
0.0,398
0.0,399
0.0,400
217.07241984817358,401
0.0,402
0.0,403
0.0,404
0.0,405
0.0,406
0.0,407
0.0,408
0.0,409
0.0,410
0.0,411
0.0,412
0.0,413
0.0,414
0.0,415
0.0,416
0.0,417
0.0,418
0.0,419
0.0,420
0.0,421
2747.0899832739938,422
0.0,423
2747.1277787692984,424
0.0,425
0.0,426
0.0,427
0.0,428
0.0,429
0.0,430
0.0,431
0.0,432
2748.7363802912273,433
0.0,434
0.0,435
0.0,436
0.0,437
0.0,438
0.0,439
0.0,440
0.0,441
0.0,442
0.0,443
0.0,444
0.0,445
0.0,446
0.0,447
0.0,448
0.0,449
0.0,450
0.0,451
0.0,452
0.0,453
0.0,454
0.0,455
0.0,456
0.0,457
0.0,458
0.0,459
0.0,460
0.0,461
0.0,462
0.0,463
0.0,464
0.0,465
0.0,466
0.0,467
0.0,468
1718.590307486855,469
1333.6240085760048,470
0.0,471
1849.9040973135607,472
0.0,473
0.0,474
0.0,475
2283.098357938289,476
0.0,477
310.1263380986123,478
798.5071284596754,479
0.0,480
371.7109647726649,481
0.0,482
0.0,483
803.8065224371785,484
0.0,485
0.0,486
0.0,487
0.0,488
0.0,489
0.0,490
0.0,491
0.0,492
413.9179289527006,493
0.0,494
0.0,495
824.4886416571985,496
0.0,497
806.3164685211904,498
0.0,499
2441.5522627774494,500
0.0,501
0.0,502
0.0,503
1024.8180982797096,504
976.9082714594201,505
0.0,506
265.4617747781108,507
0.0,508
779.7451963344296,509
0.0,510
492.2641481990096,511
0.0,512
0.0,513
402.65481536891116,514
0.0,515
0.0,516
458.34690894330816,517
0.0,518
0.0,519
1179.239147150524,520
0.0,521
0.0,522
1153.3515704586973,523
0.0,524
0.0,525
0.0,526
3467.4123400862604,527
1187.4775927022915,528
1707.2671700107728,529
0.0,530
0.0,531
1487.843281719957,532
1723.1196321134757,533
0.0,534
0.0,535
0.0,536
0.0,537
0.0,538
0.0,539
0.0,540
0.0,541
0.0,542
0.0,543
0.0,544
0.0,545
0.0,546
0.0,547
0.0,548
0.0,549
0.0,550
0.0,551
0.0,552
0.0,553
0.0,554
576.1204338295762,555
835.9559389089579,556
95.56411856305364,557
2238.9940315312324,558
2077.1533665649304,559
1449.6899979829266,560
0.0,561
0.0,562
0.0,563
1307.565687055544,564
0.0,565
0.0,566
0.0,567
164.30715088464092,568
910.4784233640787,569
0.0,570
0.0,571
0.0,572
0.0,573
0.0,574
0.0,575
0.0,576
0.0,577
0.0,578
3313.7193933311387,579
0.0,580
0.0,581
0.0,582
0.0,583
0.0,584
0.0,585
0.0,586
0.0,587
0.0,588
0.0,589
0.0,590
0.0,591
0.0,592
0.0,593
0.0,594
0.0,595
0.0,596
0.0,597
0.0,598
0.0,599
1871.292637545748,600
225.3666606871512,601
4245.213963701447,602
0.0,603
48.49186131422969,604
1212.653333303197,605
2230.3829134882367,606
0.0,607
155.40240955882317,608
1805.3593661758719,609
0.0,610
1743.7110615459994,611
0.0,612
2002.8437457567409,613
1863.240330170184,614
446.0618902275969,615
1602.2824569083095,616
0.0,617
0.0,618
0.0,619
0.0,620
0.0,621
0.0,622
0.0,623
0.0,624
0.0,625
0.0,626
0.0,627
0.0,628
163.66621307754454,629
0.0,630
0.0,631
0.0,632
0.0,633
0.0,634
0.0,635
0.0,636
0.0,637
0.0,638
0.0,639
399.7045524282843,640
0.0,641
238.56942516076737,642
0.0,643
0.0,644
0.0,645
0.0,646
148.20914022130222,647
0.0,648
626.07732127922,649
0.0,650
0.0,651
1779.7658078224865,652
0.0,653
3451.570353166627,654
546.3984703400941,655
0.0,656
0.0,657
0.0,658
0.0,659
0.0,660
0.0,661
0.0,662
0.0,663
0.0,664
371.2853627119705,665
0.0,666
0.0,667
130.48253228484066,668
836.7013222985279,669
1880.4136758312536,670
0.0,671
0.0,672
0.0,673
0.0,674
0.0,675
773.1011036293057,676
0.0,677
0.0,678
0.0,679
0.0,680
306.7577721028144,681
0.0,682
0.0,683
0.0,684
929.4640785313543,685
0.0,686
0.0,687
1809.8771619065346,688
0.0,689
0.0,690
173.14075700072434,691
0.0,692
0.0,693
1007.8043693884067,694
0.0,695
2010.410296581409,696
225.50577278475978,697
0.0,698
1745.700659562826,699
0.0,700
372.0996697436774,701
26.95471924669067,702
0.0,703
0.0,704
0.0,705
0.0,706
0.0,707
411.1130028203343,708
0.0,709
0.0,710
0.0,711
0.0,712
0.0,713
0.0,714
0.0,715
0.0,716
0.0,717
0.0,718
0.0,719
0.0,720
0.0,721
0.0,722
0.0,723
0.0,724
0.0,725
0.0,726
0.0,727
0.0,728
2981.620285411827,729
0.0,730
0.0,731
0.0,732
0.0,733
0.0,734
4137.079990292839,735
0.0,736
0.0,737
0.0,738
244.8636051089285,739
354.4502420829254,740
0.0,741
0.0,742
0.0,743
0.0,744
0.0,745
0.0,746
0.0,747
0.0,748
0.0,749
0.0,750
0.0,751
0.0,752
2462.913421752051,753
0.0,754
0.0,755
0.0,756
2069.9075984794886,757
321.4596869033194,758
0.0,759
0.0,760
0.0,761
0.0,762
