cs,index
525.2264097645854,0
514.6635991573175,1
1624.9926690546295,2
0.0,3
496.29870768934546,4
0.0,5
1606.244546594938,6
475.3683640240184,7
460.4740056788986,8
0.0,9
1575.9861570949322,10
0.0,11
0.0,12
0.0,13
0.0,14
0.0,15
1575.2381647617292,16
0.0,17
0.0,18
0.0,19
0.0,20
185.69840811746045,21
0.0,22
0.0,23
1046.7556949319796,24
0.0,25
0.0,26
1052.5954247393195,27
0.0,28
0.0,29
931.3899869632379,30
920.4936147315168,31
0.0,32
0.0,33
0.0,34
0.0,35
0.0,36
0.0,37
909.8483066664287,38
1071.0487925579798,39
0.0,40
0.0,41
0.0,42
388.52610208974147,43
0.0,44
0.0,45
0.0,46
0.0,47
0.0,48
1220.3271205021847,49
0.0,50
0.0,51
0.0,52
0.0,53
592.8176897923977,54
0.0,55
5.137537485509091,56
0.0,57
0.0,58
661.3838670382461,59
0.0,60
0.0,61
0.0,62
343.81366087770397,63
0.0,64
0.0,65
0.0,66
0.0,67
0.0,68
234.23283476494294,69
0.0,70
1007.951704827163,71
0.0,72
2991.13437923394,73
0.0,74
280.98633372479526,75
1902.46410212419,76
0.0,77
0.0,78
1050.4041541005938,79
962.9004816074829,80
0.0,81
1560.791813403098,82
1162.7160719613062,83
0.0,84
0.0,85
906.7612265290397,86
0.0,87
0.0,88
2013.09922963598,89
0.0,90
258.8433349501648,91
0.0,92
0.0,93
4108.136724981814,94
3405.390907190458,95
0.0,96
3102.0368838459503,97
0.0,98
2761.197276085548,99
3577.9252596652414,100
3410.227650433154,101
2304.1620453949986,102
0.0,103
2312.345346809198,104
1183.378067284009,105
9204.356674438555,106
0.0,107
1935.2941108799573,108
0.0,109
1295.478668864008,110
0.0,111
215.74515506387692,112
0.0,113
3120.774005458023,114
0.0,115
1072.4729372885506,116
0.0,117
1299.173287934954,118
0.0,119
0.0,120
830.2663022306274,121
576.824469829461,122
0.0,123
0.0,124
0.0,125
3475.1604403612037,126
2022.5973883364318,127
2166.6303957700666,128
2027.8668815205415,129
3470.1571727986247,130
0.0,131
1208.3600766515376,132
0.0,133
0.0,134
0.0,135
0.0,136
0.0,137
0.0,138
0.0,139
0.0,140
0.0,141
0.0,142
0.0,143
8.233895731593554,144
0.0,145
0.0,146
0.0,147
45.46518033145537,148
1607.8186077716343,149
1607.0717974583902,150
1605.9722389463457,151
2438.690234426812,152
0.0,153
2963.222873948451,154
4338.478842207608,155
0.0,156
2849.1966058149646,157
1146.9185412988734,158
781.6010674067637,159
0.0,160
0.0,161
0.0,162
0.0,163
0.0,164
0.0,165
0.0,166
0.0,167
0.0,168
0.0,169
0.0,170
0.0,171
923.254318634315,172
0.0,173
0.0,174
0.0,175
0.0,176
0.0,177
0.0,178
0.0,179
2765.590902061792,180
2206.8117819237636,181
0.0,182
0.0,183
400.6433105471928,184
0.0,185
4902.348347360911,186
0.0,187
0.0,188
0.0,189
0.0,190
0.0,191
0.0,192
0.0,193
0.0,194
5425.458082582918,195
0.0,196
0.0,197
0.0,198
0.0,199
0.0,200
0.0,201
0.0,202
0.0,203
0.0,204
0.0,205
0.0,206
0.0,207
0.0,208
0.0,209
0.0,210
0.0,211
0.0,212
0.0,213
0.0,214
1266.0139074242636,215
740.0992688061859,216
0.0,217
539.1789494176123,218
0.0,219
534.9208670687935,220
0.0,221
0.0,222
0.0,223
180.52017421732043,224
0.0,225
0.0,226
0.0,227
0.0,228
0.0,229
0.0,230
0.0,231
0.0,232
0.0,233
0.0,234
0.0,235
0.0,236
0.0,237
0.0,238
0.0,239
0.0,240
0.0,241
0.0,242
0.0,243
0.0,244
0.0,245
0.0,246
0.0,247
0.0,248
906.5674405427771,249
1123.6332571384125,250
0.0,251
0.0,252
0.0,253
1504.0855552138032,254
0.0,255
1786.4131586248704,256
0.0,257
40.103098144602704,258
444.7966365773746,259
0.0,260
429.7730711823564,261
1867.780528978598,262
415.20603635241906,263
1527.3613250513401,264
0.0,265
0.0,266
403.51978739117254,267
394.6956220128313,268
0.0,269
387.3798165784549,270
381.46700491496154,271
0.0,272
0.0,273
1166.862695089215,274
0.0,275
0.0,276
0.0,277
330.7095509303294,278
0.0,279
562.7386226057255,280
0.0,281
0.0,282
0.0,283
0.0,284
0.0,285
0.0,286
0.0,287
0.0,288
0.0,289
0.0,290
0.0,291
0.0,292
0.0,293
0.0,294
191.78450470070666,295
0.0,296
0.0,297
0.0,298
0.0,299
0.0,300
0.0,301
968.1457966848067,302
725.4757890945833,303
579.7428257081306,304
735.5086409590717,305
0.0,306
1114.88926217102,307
0.0,308
2076.377912885008,309
974.978945792666,310
1964.16901306324,311
0.0,312
0.0,313
0.0,314
0.0,315
0.0,316
0.0,317
2111.2849862387498,318
0.0,319
0.0,320
0.0,321
729.9315258117389,322
2232.786405686572,323
0.0,324
0.0,325
2004.515919728637,326
2002.778324859763,327
1171.2760055331646,328
0.0,329
0.0,330
0.0,331
0.0,332
273.4683785441151,333
0.0,334
0.0,335
0.0,336
0.0,337
0.0,338
0.0,339
0.0,340
0.0,341
0.0,342
28.929542635148316,343
0.0,344
1879.9994063408478,345
0.0,346
0.0,347
0.0,348
0.0,349
0.0,350
0.0,351
0.0,352
2733.7794921556183,353
154.58402668517923,354
0.0,355
0.0,356
0.0,357
0.0,358
5280.030016411733,359
1919.6920300299612,360
0.0,361
0.0,362
0.0,363
2491.8325108260433,364
0.0,365
0.0,366
908.8536490479175,367
379.849469952892,368
0.0,369
3358.935841964716,370
4618.039440356452,371
0.0,372
4605.33813704359,373
0.0,374
0.0,375
715.5077963583886,376
2733.259931033615,377
0.0,378
0.0,379
349.0997946960203,380
1000.9585518969046,381
0.0,382
0.0,383
0.0,384
0.0,385
97.80530045165673,386
0.0,387
0.0,388
0.0,389
917.5044180057708,390
0.0,391
979.7298529758147,392
0.0,393
0.0,394
114.33274193721324,395
433.956785564913,396
0.0,397
0.0,398
0.0,399
0.0,400
408.0284754816571,401
0.0,402
0.0,403
1997.0861815328738,404
0.0,405
350.39200859025163,406
914.5857206989144,407
0.0,408
0.0,409
2287.381152496309,410
0.0,411
0.0,412
0.0,413
0.0,414
0.0,415
0.0,416
0.0,417
0.0,418
0.0,419
0.0,420
0.0,421
0.0,422
0.0,423
0.0,424
0.0,425
0.0,426
0.0,427
0.0,428
0.0,429
0.0,430
0.0,431
0.0,432
0.0,433
0.0,434
0.0,435
0.0,436
0.0,437
0.0,438
0.0,439
0.0,440
0.0,441
0.0,442
0.0,443
0.0,444
0.0,445
0.0,446
0.0,447
0.0,448
0.0,449
0.0,450
0.0,451
0.0,452
39.050099340443914,453
51.99573493759187,454
0.0,455
0.0,456
0.0,457
0.0,458
0.0,459
0.0,460
0.0,461
0.0,462
0.0,463
0.0,464
0.0,465
0.0,466
0.0,467
0.0,468
0.0,469
0.0,470
0.0,471
0.0,472
0.0,473
0.0,474
0.0,475
0.0,476
0.0,477
53.89088893845717,478
0.0,479
700.2190645230512,480
781.4414160377122,481
0.0,482
171.54816256017315,483
177.7099801613037,484
0.0,485
0.0,486
720.9668726956312,487
0.0,488
0.0,489
1381.7272643002646,490
0.0,491
1399.5674859841945,492
0.0,493
404.7385150476817,494
397.7211956350473,495
0.0,496
1434.4489311370974,497
63.23622640963765,498
636.6511059345332,499
0.0,500
0.0,501
0.0,502
0.0,503
0.0,504
0.0,505
0.0,506
0.0,507
0.0,508
0.0,509
0.0,510
0.0,511
0.0,512
0.0,513
0.0,514
0.0,515
0.0,516
0.0,517
0.0,518
0.0,519
0.0,520
0.0,521
0.0,522
293.8032525518049,523
0.0,524
0.0,525
0.0,526
0.0,527
0.0,528
0.0,529
0.0,530
0.0,531
0.0,532
0.0,533
0.0,534
0.0,535
0.0,536
0.0,537
0.0,538
0.0,539
0.0,540
0.0,541
0.0,542
0.0,543
0.0,544
0.0,545
0.0,546
0.0,547
0.0,548
0.0,549
0.0,550
0.0,551
0.0,552
0.0,553
0.0,554
0.0,555
0.0,556
0.0,557
0.0,558
2046.962627267297,559
0.0,560
0.0,561
0.0,562
0.0,563
0.0,564
0.0,565
0.0,566
0.0,567
0.0,568
0.0,569
0.0,570
0.0,571
0.0,572
0.0,573
0.0,574
0.0,575
0.0,576
0.0,577
0.0,578
0.0,579
0.0,580
0.0,581
0.0,582
0.0,583
0.0,584
0.0,585
0.0,586
0.0,587
4545.976013206816,588
0.0,589
0.0,590
0.0,591
0.0,592
0.0,593
0.0,594
0.0,595
0.0,596
0.0,597
0.0,598
0.0,599
0.0,600
0.0,601
0.0,602
0.0,603
0.0,604
0.0,605
0.0,606
0.0,607
0.0,608
0.0,609
0.0,610
0.0,611
0.0,612
0.0,613
0.0,614
0.0,615
0.0,616
0.0,617
0.0,618
0.0,619
0.0,620
0.0,621
0.0,622
0.0,623
0.0,624
0.0,625
0.0,626
0.0,627
0.0,628
0.0,629
0.0,630
819.6780209997189,631
0.0,632
0.0,633
0.0,634
0.0,635
0.0,636
0.0,637
0.0,638
0.0,639
0.0,640
0.0,641
0.0,642
0.0,643
1065.3900523610305,644
0.0,645
729.68185108344,646
0.0,647
0.0,648
497.35978364331913,649
0.0,650
0.0,651
7.803488562440093,652
0.0,653
0.0,654
0.0,655
0.0,656
1101.160930099327,657
0.0,658
0.0,659
0.0,660
0.0,661
771.628049142268,662
348.5640911421322,663
1235.6369528876012,664
0.0,665
0.0,666
3146.8849307154824,667
0.0,668
3901.9913514703017,669
10732.319131785198,670
0.0,671
460.58908118207427,672
0.0,673
104.21676632786708,674
0.0,675
0.0,676
0.0,677
44.47704829401913,678
0.0,679
524.3804418857859,680
0.0,681
0.0,682
0.0,683
0.0,684
189.5686690378698,685
0.0,686
0.0,687
0.0,688
0.0,689
0.0,690
965.9735181735072,691
0.0,692
0.0,693
0.0,694
0.0,695
0.0,696
0.0,697
1183.426598479021,698
0.0,699
0.0,700
0.0,701
0.0,702
2303.2987770923564,703
2313.4520309742834,704
0.0,705
0.0,706
0.0,707
379.42346966929256,708
0.0,709
0.0,710
0.0,711
0.0,712
0.0,713
0.0,714
0.0,715
0.0,716
0.0,717
0.0,718
0.0,719
0.0,720
0.0,721
58.145260537764294,722
1390.823493463981,723
0.0,724
85.47784832176804,725
0.0,726
2361.9967079282214,727
0.0,728
1366.3593466795191,729
414.9371714259286,730
0.0,731
66.78977920662965,732
527.9840854898782,733
56.048296243645744,734
7797.443748552312,735
0.0,736
0.0,737
0.0,738
97.05941914787233,739
0.0,740
0.0,741
0.0,742
0.0,743
0.0,744
0.0,745
0.0,746
0.0,747
0.0,748
0.0,749
0.0,750
0.0,751
0.0,752
0.0,753
0.0,754
0.0,755
0.0,756
180.2244074843899,757
0.0,758
0.0,759
0.0,760
0.0,761
0.0,762
0.0,763
0.0,764
931.7025930841113,765
0.0,766
0.0,767
1475.1147563994714,768
0.0,769
0.0,770
0.0,771
0.0,772
0.0,773
0.0,774
0.0,775
0.0,776
0.0,777
0.0,778
0.0,779
0.0,780
0.0,781
0.0,782
1483.185076473602,783
0.0,784
1443.535284510343,785
0.0,786
0.0,787
0.0,788
0.0,789
315.63654898532747,790
923.196246952651,791
1462.855631763901,792
0.0,793
1195.573438054332,794
956.3739193836442,795
0.0,796
19.390232968942914,797
0.0,798
0.0,799
0.0,800
0.0,801
0.0,802
0.0,803
0.0,804
200.67727199496812,805
0.0,806
0.0,807
0.0,808
0.0,809
0.0,810
0.0,811
0.0,812
0.0,813
0.0,814
0.0,815
0.0,816
0.0,817
0.0,818
0.0,819
0.0,820
0.0,821
0.0,822
0.0,823
0.0,824
0.0,825
0.0,826
0.0,827
0.0,828
0.0,829
0.0,830
164.0894563811243,831
0.0,832
0.0,833
0.0,834
173.6018070713473,835
1989.5317322333808,836
0.0,837
0.0,838
0.0,839
0.0,840
0.0,841
0.0,842
0.0,843
0.0,844
0.0,845
0.0,846
0.0,847
0.0,848
181.6315323831242,849
544.6894274183071,850
190.8595195254465,851
0.0,852
0.0,853
1962.8099699587342,854
0.0,855
0.0,856
0.0,857
0.0,858
196.89493002416378,859
0.0,860
0.0,861
0.0,862
0.0,863
0.0,864
0.0,865
0.0,866
333.44000844292884,867
0.0,868
0.0,869
815.434967175465,870
0.0,871
1150.6271614225716,872
0.0,873
636.643840312454,874
501.0535436538833,875
